Name,SMILES,Senolytic,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
PD 169316,O=[N+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,0,13.307594447621677,13.307594447621677,0.012427218311056754,-0.4461717878399809,0.4162267283829806,10.703703703703704,360.348,347.2440000000001,360.1022538760001,132,0,0.8518518518518519,1.4814814814814814,2.111111111111111,3.145777796282283,1.8436932630476301,1091.3020997789138,18.802754140504845,13.96430507071234,13.96430507071234,13.114193540729627,8.128100126867114,8.128100126867114,5.855782558727549,5.855782558727549,4.142026495494342,4.142026495494342,2.7951051323685383,2.7951051323685383,-3.8699999999999988,2451995.3779790034,16.590506352807193,6.79589714855297,3.2998447958517154,153.06965324602237,4.9839785209472085,11.641625339045822,0.0,0.0,5.687386274683562,0.0,15.09829678971278,9.374393568622029,0.0,0.0,0.0,48.53093654769288,41.216775755240356,16.311167038514593,9.313726096492491,5.687386274683562,0.0,14.951935562841626,0.0,0.0,0.0,88.98889693765373,0.0,33.90261496278784,0.0,10.077801322358383,0.0,0.0,19.875246611659296,0.0,15.931539109811467,0.0,73.05735782784225,0.0,33.90261496278784,0.0,84.71000000000001,4.923311048817671,14.504733316440392,0.0,11.504607115729456,17.081783984545385,16.82083097824245,24.26546827384644,36.6591554170726,12.13273413692322,14.951935562841626,0.0,13.307594447621677,0.0,22.368876550963908,10.850053616349232,3.7844569592197668,0.24201333230713606,15.926835865353182,3.3535025615184346,0.0,0.0,0.0,27,1,6,0,0,0,2,2,4,4,1,7,4,0,0,0,4,4.853000000000003,99.30309999999999,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Azoramide,CCCC(=O)NCCc1csc(-c2ccc(Cl)cc2)n1,0,11.350447865609752,11.350447865609752,0.11171695221298417,0.11171695221298417,0.8784611485697973,10.5,308.834,291.698,308.075011844,106,0,1.35,2.1,2.8,2.8856798044656222,1.890040369879714,565.507419700601,14.372032720186704,11.356853120131232,12.929278647077414,9.685871848001627,6.657955675471051,7.915572959735174,4.500841752130371,5.795380384460376,2.823289696678525,4.015442803071129,1.79229346160577,2.778630035665546,-1.39,45697.625383517596,15.007553413438645,7.407633105600925,4.319652187082197,127.55281177383212,5.316788604006331,5.007623696852765,0.0,5.907179729351506,0.0,0.0,4.794537184071822,4.9839785209472085,0.0,11.336785877934737,30.657411226846357,18.55355575984923,35.35254722766883,5.693927994848461,4.794537184071822,28.84490549751876,0.0,10.30076712495354,0.0,26.186202068468653,6.544756405912575,40.362092352902145,0.0,10.571075188549761,5.316788604006331,0.0,0.0,22.937725768167255,17.43591465621129,11.21535880699783,0.0,25.459308440391105,29.645531044312353,5.022633313741326,10.571075188549761,0.0,41.99,0.0,4.794537184071822,0.0,5.907179729351506,12.965578028838586,34.129279742991564,0.0,11.336785877934737,36.56926824400298,10.30076712495354,11.600939890232516,0.0,7.481661540457732,15.927581195793678,6.643415561748237,2.080941691619001,0.11171695221298417,7.6605236693187635,2.232027310837297,2.6399098557900866,0.0,0.3333333333333333,20,1,3,0,0,0,1,1,2,3,1,5,6,0,0,0,2,3.9223000000000026,84.18170000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CYM50358,Cc1cc(CN)cc(C)c1NC(=O)c1ccc(-c2cc(Cl)ccc2Cl)o1,0,12.580906303364966,12.580906303364966,0.19235515348114585,-0.33231575963718774,0.6120315305392434,10.807692307692308,389.28200000000015,371.13800000000003,388.074533176,134,0,1.0769230769230769,1.7692307692307692,2.423076923076923,3.0943013487534277,1.863713563330567,956.6876837965,18.844570503761737,14.398334461649736,15.910192353686647,12.38424915075929,8.055556602376955,8.81148554839541,6.050928954941128,6.894564862153719,4.0903660725602125,4.655051396387996,2.834337857444604,3.217119742840862,-2.269999999999999,824303.3134998207,18.518978916304615,7.539547435855737,3.775908068460092,161.45749668771614,15.467607018221862,5.760247418874442,5.760247418874442,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,35.33461391738825,60.86966421678028,22.81822748603446,5.022633313741326,9.211688121125169,34.7964457845001,0.0,0.0,5.733667477162185,20.392230805293824,5.316788604006331,74.96043800067935,0.0,11.323698910571437,11.050456081168516,5.687386274683562,0.0,23.20187978046503,5.907179729351506,6.544756405912575,13.847474399381248,27.24513907803725,46.88172041628462,10.045266627482652,11.323698910571437,0.0,68.25999999999999,0.0,4.794537184071822,0.0,11.667427148225947,27.913721943966667,22.37774074977455,0.0,30.33183534230805,25.980208536304467,5.316788604006331,33.35269819468056,5.689042343789368,12.20445499377633,12.580906303364966,3.943971504908254,9.998126138706958,0.3411260176578548,12.311812302128965,0.0,4.319449284556192,0.0,0.15,26,3,4,0,0,0,2,1,3,3,2,6,4,0,0,0,3,5.581240000000003,105.9246,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-DAMP methiodide,C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1,0,12.946372826908544,12.946372826908544,0.040346749811034366,-0.3501606198034777,0.63436354019487,17.625,324.44400000000013,298.236,324.19580549208996,126,0,0.9166666666666666,1.375,1.8333333333333333,2.589555598693268,1.7753919144227035,617.252804552665,16.993353063746344,14.520340531449389,14.520340531449389,11.550443374087077,8.674722463651053,8.674722463651053,7.273570420799764,7.273570420799764,4.897138878352289,4.897138878352289,3.3488489449896597,3.3488489449896597,-2.1299999999999994,314889.9608011014,16.71817408357552,7.182701031549713,4.0358567760857955,144.01201768795062,9.219893811494673,12.021872433909696,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,60.6636706846161,11.126902983393991,12.841643245852019,27.18485677717953,14.014430995566496,5.969305287951849,0.0,0.0,0.0,24.863515679761715,27.18485677717953,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,43.741159310574304,9.53140013787187,0.0,29.886452275407404,60.6636706846161,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,17.991177721861547,0.0,41.54108989876578,0.0,0.0,60.6636706846161,14.09534396535438,4.736862953800049,6.915466798213011,0.0,12.946372826908544,0.0,1.973371388678929,-0.48478458049886686,19.82527819422841,1.9193931090954888,2.1096970269589317,4.461871903082221,0.38095238095238093,24,0,3,0,1,1,2,0,2,2,0,3,4,0,1,1,3,3.600500000000003,95.68340000000008,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Flibanserin,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,12.918571200867342,12.918571200867342,0.12147998720301412,-4.3289433903773205,0.7443729050399092,16.035714285714285,390.40900000000005,369.24100000000004,390.16674595200004,148,0,0.9285714285714286,1.6785714285714286,2.4285714285714284,3.0113195162169775,1.370501761403687,1015.9529729131667,19.725403871315223,15.245225336627714,15.245225336627714,13.414834803611855,9.23797531833228,9.23797531833228,6.975715948329369,6.975715948329369,5.232353375861407,5.232353375861407,3.6788264840101292,3.6788264840101292,-2.739999999999999,2884193.6515203617,18.615325060140673,7.349388947110144,3.7743160964867304,159.53550104232858,9.883888251797686,0.0,0.0,0.0,0.0,11.86604191564695,9.467009378641833,4.794537184071822,13.171245143024459,0.0,18.19910120538483,30.33183534230805,44.95592471015901,16.596852926929518,13.171245143024459,16.720787709916085,0.0,14.450987899589041,0.0,12.72105492335605,37.62369176041335,64.57866862166517,0.0,0.0,10.589653129053952,18.858631417708022,0.0,0.0,47.174769929151914,12.72105492335605,0.0,5.563451491696996,53.3254737317647,0.0,11.033401435232523,0.0,44.27,11.73975000914047,17.96578232709628,0.0,5.689743398203474,25.32165549242129,36.73403772143186,12.13273413692322,10.633466716252965,29.16537800469692,9.883888251797686,0.0,40.48637954230205,0.0,19.209877537832934,0.0,1.5641043754305157,0.0,13.055207853953068,-4.3289433903773205,4.096707414192081,0.0,0.35,28,1,5,0,1,1,2,1,3,4,1,8,4,0,1,1,4,3.170600000000002,102.65570000000005,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anisotropine methyl bromide,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,0,12.359095804988662,12.359095804988662,0.07435752078609248,0.07435752078609248,0.5502340470711022,31.55,282.448,250.19199999999995,282.24275568409,116,0,1.1,1.6,2.05,2.5723343829736858,1.893985798742499,317.8817054741494,14.75071237662706,13.72996550267857,13.72996550267857,9.484730338724312,8.523650542032431,8.523650542032431,7.318651041602151,7.318651041602151,5.675707220413099,5.675707220413099,4.2642675724522885,4.2642675724522885,-0.5700000000000001,28977.346824198572,15.811997527941235,6.464569148167891,3.1858971033843373,123.81153503746617,9.219893811494673,6.103966387748303,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.689117645233267,12.841643245852019,25.683286491704038,32.096931669811696,14.014430995566494,5.969305287951849,0.0,0.0,5.917906046161393,83.40169542883355,14.09534396535438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.735328157045075,9.53140013787187,5.917906046161393,65.21404738278933,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,17.991177721861547,12.083681658295921,43.00796059525069,12.841643245852019,0.0,0.0,27.94281836473563,4.736862953800049,7.0240731292517005,0.0,12.359095804988662,0.0,0.0,0.20591269841269888,1.3932412656420587,9.02934019904258,4.299160472831108,4.689176429831192,0.9411764705882353,20,0,3,0,2,2,0,0,0,2,0,3,6,0,2,2,2,3.5158000000000023,81.33840000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Enoximone,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,0,12.083150510204081,12.083150510204081,0.1726823507180646,-0.35501490719744644,0.6443400679154861,10.470588235294118,248.307,236.21099999999996,248.061948624,88,0,1.1764705882352942,1.8235294117647058,2.2941176470588234,2.6754122628612373,2.364615114520627,595.7133441449546,12.41384908344359,9.534145948150094,10.350642529077819,8.113392202930195,5.091987931205576,6.316732802597165,3.6367498306861243,4.516402641941018,2.4938313794036504,3.237401427170591,1.5851206251668917,1.9933689156307546,-1.75,9171.313237088321,11.72715976331361,4.628078390565383,2.336879311522437,102.4582862961644,9.967957041894417,5.693927994848461,0.0,5.783244946364939,0.0,5.689743398203474,4.794537184071822,4.794537184071822,0.0,11.761884949391115,0.0,37.44497465704847,16.15286296206323,0.0,4.794537184071822,17.545129895756055,0.0,9.967957041894417,0.0,11.819220675208399,6.255769183511404,51.70105633751565,0.0,0.0,5.689743398203474,0.0,0.0,11.761884949391115,22.006971171770758,0.0,6.923737199690624,21.74584466546574,33.95548893343604,0.0,0.0,0.0,65.72,0.0,9.589074368143644,0.0,11.472988344568414,16.95130748139392,4.895483475517775,0.0,30.81835628600496,18.388503320434623,9.967957041894417,0.0,0.0,1.6170088235911646,29.311768690130883,0.0,1.1051652651801473,-0.1726823507180646,7.299439720332577,1.9768024234997539,1.6958307613168724,0.0,0.16666666666666666,17,2,4,0,0,0,1,1,2,3,2,5,3,0,0,0,2,1.9643199999999998,67.80590000000001,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Disopyramide phosphate,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0,12.738290816326533,12.738290816326533,0.35660903250188913,-0.9260416666666669,0.8020711980677477,14.04,339.4830000000001,310.25100000000003,339.231062548,134,0,1.04,1.64,2.12,2.5911822000739413,2.502189298799148,620.555221777562,18.44938298937633,15.645092274112388,15.645092274112388,11.891588528501451,8.919543717304593,8.919543717304593,7.025906625619414,7.025906625619414,4.860954956686851,4.860954956686851,3.559344711909495,3.559344711909495,-2.1999999999999997,333329.6782175118,19.129072805592827,8.25562130177515,4.07432733929559,150.6188129177335,5.733667477162185,5.41499046939678,0.0,5.907179729351506,0.0,0.0,14.678425435869507,0.0,0.0,0.0,36.39820241076966,51.81195605030872,24.82528163582157,5.693927994848461,4.794537184071822,5.907179729351506,0.0,9.883888251797686,5.733667477162185,51.61444254938121,6.544756405912575,65.98515960585141,0.0,0.0,5.733667477162185,0.0,0.0,0.0,34.419506045357686,10.209527653468601,0.0,45.373149908233955,54.72778011930596,0.0,0.0,0.0,59.22,5.41499046939678,4.794537184071822,0.0,5.907179729351506,24.198431276070394,12.10820789760957,0.0,6.196843571613076,48.53093654769288,37.57883705056018,5.733667477162185,0.0,0.0,19.614017857142862,0.0,6.657003495842782,-0.35660903250188913,16.21355300453515,2.317800925925926,9.470900415721845,0.0,0.42857142857142855,25,2,4,0,0,0,1,1,2,3,1,4,8,0,0,0,2,3.361900000000002,102.24840000000006,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Daidzein,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0,12.320987811791383,12.320987811791383,0.049105023296942774,-0.17412981859410404,0.700091545915688,10.736842105263158,254.24099999999999,244.16099999999994,254.0579088,94,0,0.8947368421052632,1.5789473684210527,2.3157894736842106,2.402480905941187,2.2576735694139014,800.4836768266102,13.405412915006313,9.82972592544465,9.82972592544465,9.147867045540844,5.689240357712654,5.689240357712654,4.205837926314746,4.205837926314746,2.936500124529303,2.936500124529303,1.9572503046192127,1.9572503046192127,-2.7499999999999996,27964.87774515542,11.346641020829423,4.170292904637657,1.9295189405882618,107.72496828574103,14.63020572673476,23.34520680384911,5.428790391900541,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,29.828919765543436,6.06636706846161,10.949675706161791,14.63020572673476,10.969244356107037,0.0,0.0,0.0,0.0,0.0,58.951060050842685,0.0,22.6259266499618,5.428790391900541,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,57.93942059599549,0.0,22.09614733950103,0.0,70.67,0.0,15.007591973753234,0.0,16.92781405846835,22.09614733950103,0.0,36.5949983379471,12.13273413692322,0.0,0.0,4.417150937053347,5.366593206727135,0.0,12.320987811791383,18.999919913723577,1.2492434597295716,0.18692839504437675,10.68536727345259,1.3576266061980347,0.0,0.0,0.0,19,2,4,0,0,0,2,1,3,4,2,4,1,0,0,0,3,2.871200000000001,71.24960000000002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imperatorin,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,0,11.427272665238934,11.427272665238934,0.39866213151927443,-0.4069719492735364,0.5349772470774251,10.9,270.28400000000005,256.17199999999997,270.089208928,102,0,1.2,2.0,2.8,2.8577625734089502,2.2134581963304325,847.6610936755235,14.11251969619286,11.304201558179756,11.304201558179756,9.647867045540844,6.351963885849393,6.351963885849393,4.809903813932318,4.809903813932318,3.002212683232657,3.002212683232657,2.02892324796109,2.02892324796109,-2.4899999999999998,53974.561723974846,12.539082327374338,4.886256197404567,2.2019101096471996,114.80405314040269,13.571164827906742,6.606881964512918,11.166040283284485,5.749511833283905,0.0,5.625586319077987,0.0,4.794537184071822,0.0,0.0,5.573104530069267,38.122595711599956,16.838815497391202,6.263162995639057,13.571164827906742,21.938488712214074,0.0,0.0,0.0,13.847474399381248,6.606881964512918,52.59787940953846,0.0,5.749511833283905,10.362449272878036,0.0,5.749511833283905,0.0,6.606881964512918,0.0,0.0,13.847474399381248,55.80659496456716,0.0,21.938488712214074,0.0,52.58,5.625586319077987,4.794537184071822,0.0,0.0,23.522434081081308,16.34555295899886,6.06636706846161,12.329530064100666,32.05622864313835,0.0,13.571164827906742,16.467300642479213,0.0,11.427272665238934,1.7261564625850343,1.7582969051818267,0.4700925925925925,6.882963487864281,3.5457119236583523,4.388871987066432,0.0,0.1875,20,0,4,0,0,0,1,2,3,4,0,4,3,0,0,0,3,3.8842000000000025,77.18200000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,4-Dihydroxyphenylacetic acid",O=C(O)Cc1ccc(O)c(O)c1,0,10.220802626606197,10.220802626606197,0.15888888888888908,-0.9721390778533634,0.5685122883186071,9.666666666666666,168.148,160.08399999999997,168.042258736,64,0,1.25,1.9166666666666667,2.4166666666666665,1.9567378458311726,2.8927584746076427,305.92621196610224,9.137828201504695,6.189046665719163,6.189046665719163,5.592224152875016,3.320085191381002,3.320085191381002,2.393581918373213,2.393581918373213,1.3951750016059064,1.3951750016059064,0.8535930029141398,0.8535930029141398,-1.71,420.6986368537021,8.38718172983479,3.126513566573834,1.8844933808586637,68.70551070492198,15.319582184522117,0.0,11.49902366656781,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.06636706846161,17.696185628620217,0.0,6.4208216229260096,20.11411936859394,5.969305287951849,0.0,0.0,0.0,6.4208216229260096,0.0,23.762552697081826,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,21.288887472473967,11.21535880699783,0.0,5.563451491696996,18.19910120538483,0.0,0.0,0.0,77.76,5.969305287951849,4.794537184071822,0.0,17.919845289493818,5.563451491696996,0.0,18.19910120538483,0.0,0.0,0.0,15.319582184522117,0.0,0.0,10.220802626606197,26.233430177626605,0.45629629629629664,-1.515760582010581,3.9307870370370366,-0.15888888888888908,0.0,0.0,0.125,12,3,4,0,0,0,1,0,1,3,3,4,2,0,0,0,1,0.7248999999999999,41.11140000000002,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6,7-ADTN hydrobromide",NC1CCc2cc(O)c(O)cc2C1,0,9.270708616780045,9.270708616780045,0.03312830687830659,-0.04828703703703674,0.5185574975804789,21.153846153846153,179.21899999999997,166.11499999999995,179.094628656,70,0,1.1538461538461537,1.7692307692307692,2.4615384615384617,2.07629914602254,2.4296446374572267,335.9417850331439,9.422285251880869,7.325148611318063,7.325148611318063,6.164703797946449,4.458850829326817,4.458850829326817,3.612511707551306,3.612511707551306,2.563356828274803,2.563356828274803,1.8115206215027904,1.8115206215027904,-1.2200000000000002,1021.5391798430896,8.381487555134319,2.9235147852892234,1.4695490694415654,76.8136986249589,15.946722266843596,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.52210198909523,6.041840829147961,0.0,10.213054789681411,0.0,0.0,0.0,5.733667477162185,25.30430569792599,0.0,23.259637120317212,0.0,11.49902366656781,5.733667477162185,0.0,11.49902366656781,0.0,16.254895618829373,12.841643245852019,0.0,17.54772460632,12.13273413692322,0.0,0.0,0.0,66.48,0.0,10.213054789681411,0.0,17.54086449571577,0.0,30.38936785217202,0.0,12.13273413692322,0.0,0.0,5.733667477162185,0.0,0.0,0.0,18.530622637944067,7.965830498866214,-0.08141534391534333,3.441382275132275,2.6435799319727886,0.0,0.0,0.4,13,4,3,1,0,1,1,0,1,3,3,3,0,0,0,0,2,0.9137999999999997,49.77200000000002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mephetyl tetrazole,COc1ccc(CCn2nnnc2C2(c3ccc(C)cc3)CC2)cc1,0,5.211430553626031,5.211430553626031,0.0028689767790599507,-0.0028689767790599507,0.6938461151658407,15.12,334.4230000000001,312.24700000000007,334.179361324,128,0,1.04,1.76,2.4,3.3141290632581875,1.5296582653878559,848.1624836454095,17.27781011412252,14.644331950726896,14.644331950726896,12.2094752101159,8.679208379084248,8.679208379084248,6.771841154007968,6.771841154007968,5.085418542555925,5.085418542555925,3.364187151287663,3.364187151287663,-2.689999999999999,1112327.765759472,15.815472793231182,6.3147010993464905,3.0181718761852077,147.19133696404228,4.736862953800049,5.749511833283905,5.824404497999927,0.0,0.0,0.0,0.0,4.681802935145185,0.0,5.098681808301038,41.96165390246666,59.872609380095604,6.544756405912575,12.524788010674314,4.736862953800049,0.0,0.0,20.20725493475596,0.0,38.14594894377801,7.109797541277533,71.0456955207838,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,27.317052476033492,18.380568498235366,6.923737199690624,35.35640221894293,48.53093654769288,0.0,0.0,0.0,52.83,0.0,0.0,0.0,5.41499046939678,0.0,37.38113760597444,16.690354475090988,7.109797541277533,16.814537072068404,58.84739161007105,4.736862953800049,7.1807651624695685,0.0,0.0,12.569979364437337,3.8440549975984686,1.8685469004967565,16.928509022857558,3.115032085352251,2.8933894266307685,1.6830563734906268,0.35,25,0,5,1,0,1,2,1,3,5,0,5,6,1,0,1,4,3.3127200000000023,95.70800000000003,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
